task,val
training_fold_0_neg_mean_squared_error,-0.18018140297121477
validation_fold_0_neg_mean_squared_error,-0.25275090667932043
training_fold_0_r2,0.8922182144716138
validation_fold_0_r2,0.8482535100862593
training_fold_1_neg_mean_squared_error,-0.14658293278760234
validation_fold_1_neg_mean_squared_error,-0.2340864842334552
training_fold_1_r2,0.9122660458255805
validation_fold_1_r2,0.8597989998011015
training_fold_2_neg_mean_squared_error,-0.16835453059630381
validation_fold_2_neg_mean_squared_error,-0.23229172408346438
training_fold_2_r2,0.899190522900693
validation_fold_2_r2,0.8611025513071223
training_fold_3_neg_mean_squared_error,-0.15289308865891443
validation_fold_3_neg_mean_squared_error,-0.2474756021565476
training_fold_3_r2,0.9081466135026931
validation_fold_3_r2,0.8539636164027143
training_fold_4_neg_mean_squared_error,-0.15822721416647634
validation_fold_4_neg_mean_squared_error,-0.23203323712483356
training_fold_4_r2,0.9055740230061581
validation_fold_4_r2,0.859376450247002
training_sequence_length,36.0
cross_validation_pearson_corr,0.9259395476852307
test_set_pearson_corr,0.9403519165925596
