task,val
training_fold_0_neg_mean_squared_error,-0.06290482116481629
validation_fold_0_neg_mean_squared_error,-0.10360050774658805
training_fold_0_r2,0.9426970889512195
validation_fold_0_r2,0.9018291764461023
training_fold_1_neg_mean_squared_error,-0.0603133664185934
validation_fold_1_neg_mean_squared_error,-0.10543715619562297
training_fold_1_r2,0.9448411178993043
validation_fold_1_r2,0.9017169850083347
training_fold_2_neg_mean_squared_error,-0.06455782471636141
validation_fold_2_neg_mean_squared_error,-0.09634520630476838
training_fold_2_r2,0.9399482736729824
validation_fold_2_r2,0.9159371618519028
training_fold_3_neg_mean_squared_error,-0.053523109538649825
validation_fold_3_neg_mean_squared_error,-0.10601152358606179
training_fold_3_r2,0.9506342982228813
validation_fold_3_r2,0.904466258290777
training_fold_4_neg_mean_squared_error,-0.06975373643562963
validation_fold_4_neg_mean_squared_error,-0.1254291914599828
training_fold_4_r2,0.9363611314845007
validation_fold_4_r2,0.8819109309262182
training_sequence_length,36.0
cross_validation_pearson_corr,0.9500224234549237
test_set_pearson_corr,0.9649418968418741
