task,val
training_fold_0_neg_mean_squared_error,-0.06197645614861801
validation_fold_0_neg_mean_squared_error,-0.09892409178861543
training_fold_0_r2,0.9334198416791721
validation_fold_0_r2,0.8927296249951511
training_fold_1_neg_mean_squared_error,-0.06559248001792947
validation_fold_1_neg_mean_squared_error,-0.09879019616587521
training_fold_1_r2,0.9293508942541736
validation_fold_1_r2,0.8939985389229486
training_fold_2_neg_mean_squared_error,-0.0795780551823608
validation_fold_2_neg_mean_squared_error,-0.10813005983606587
training_fold_2_r2,0.9140610547721509
validation_fold_2_r2,0.8851738281239773
training_fold_3_neg_mean_squared_error,-0.07264467497578439
validation_fold_3_neg_mean_squared_error,-0.1137939705398376
training_fold_3_r2,0.9214899117744823
validation_fold_3_r2,0.8795176407881643
training_fold_4_neg_mean_squared_error,-0.07054202022606
validation_fold_4_neg_mean_squared_error,-0.10466470798802142
training_fold_4_r2,0.924563019264137
validation_fold_4_r2,0.8843725619738484
training_sequence_length,40.0
cross_validation_pearson_corr,0.9421279523441894
test_set_pearson_corr,0.9578325360418236
