task,val
training_fold_0_neg_mean_squared_error,-0.03600260015874906
validation_fold_0_neg_mean_squared_error,-0.051682271567242276
training_fold_0_r2,0.9128920915397946
validation_fold_0_r2,0.8682934231675303
training_fold_1_neg_mean_squared_error,-0.04239143591988394
validation_fold_1_neg_mean_squared_error,-0.056220516487003415
training_fold_1_r2,0.896031413276151
validation_fold_1_r2,0.8644493686285015
training_fold_2_neg_mean_squared_error,-0.03713775166743666
validation_fold_2_neg_mean_squared_error,-0.057137274304606606
training_fold_2_r2,0.9083471887861042
validation_fold_2_r2,0.8654961207389206
training_fold_3_neg_mean_squared_error,-0.04304027281316421
validation_fold_3_neg_mean_squared_error,-0.057775783064080405
training_fold_3_r2,0.8942837831588801
validation_fold_3_r2,0.8614959529714392
training_fold_4_neg_mean_squared_error,-0.04210511461912011
validation_fold_4_neg_mean_squared_error,-0.06051498634831059
training_fold_4_r2,0.8978802628983054
validation_fold_4_r2,0.8473448752572816
training_sequence_length,35.0
cross_validation_pearson_corr,0.9284404611857067
test_set_pearson_corr,0.9427925666214536
