task,val
training_fold_0_neg_mean_squared_error,-0.04223642013198984
validation_fold_0_neg_mean_squared_error,-0.05560330986995657
training_fold_0_r2,0.7688071521891066
validation_fold_0_r2,0.6794879538796076
training_fold_1_neg_mean_squared_error,-0.04108405964483465
validation_fold_1_neg_mean_squared_error,-0.05763358698274666
training_fold_1_r2,0.7729326160489114
validation_fold_1_r2,0.6807215233873383
training_fold_2_neg_mean_squared_error,-0.03764385594149277
validation_fold_2_neg_mean_squared_error,-0.05470145307762801
training_fold_2_r2,0.7887377590792013
validation_fold_2_r2,0.7143106683811375
training_fold_3_neg_mean_squared_error,-0.04417359028577283
validation_fold_3_neg_mean_squared_error,-0.05956863354194801
training_fold_3_r2,0.7550086900338139
validation_fold_3_r2,0.6745211952041485
training_fold_4_neg_mean_squared_error,-0.04008461603883054
validation_fold_4_neg_mean_squared_error,-0.04870009942411084
training_fold_4_r2,0.7799103283031201
validation_fold_4_r2,0.7228588950774644
training_sequence_length,35.0
cross_validation_pearson_corr,0.8349057707348844
test_set_pearson_corr,0.8563795934567219
