task,val
training_fold_0_neg_mean_squared_error,-0.10224641797887872
validation_fold_0_neg_mean_squared_error,-0.10915674109221683
training_fold_0_r2,0.6165288312832138
validation_fold_0_r2,0.5651494688326602
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_1_neg_mean_squared_error,-0.10594448804085496
validation_fold_1_neg_mean_squared_error,-0.12577195322289994
training_fold_1_r2,0.597398100212678
validation_fold_1_r2,0.5253409628964598
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_2_neg_mean_squared_error,-0.10636414875872564
validation_fold_2_neg_mean_squared_error,-0.12147049783449825
training_fold_2_r2,0.5905996546631789
validation_fold_2_r2,0.5635141002354163
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_3_neg_mean_squared_error,-0.1104263701968963
validation_fold_3_neg_mean_squared_error,-0.12681352059972328
training_fold_3_r2,0.5797606719065636
validation_fold_3_r2,0.5241355863265742
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_4_neg_mean_squared_error,-0.11008800131522731
validation_fold_4_neg_mean_squared_error,-0.12050201868508834
training_fold_4_r2,0.5848999574953982
validation_fold_4_r2,0.5306028617498156
n_filter,20.0
n_layer,3.0
n_epoch,300.0
cross_validation_pearson_corr,0.7368181887453125
test_set_pearson_corr,0.7586573463582926
