task,val
training_fold_0_neg_mean_squared_error,-0.025464406997580367
validation_fold_0_neg_mean_squared_error,-0.03142486017155031
training_fold_0_r2,0.7190015682288766
validation_fold_0_r2,0.6341091876850529
n_filter,50.0
n_layer,3.0
n_epoch,200.0
training_fold_1_neg_mean_squared_error,-0.023650850923690684
validation_fold_1_neg_mean_squared_error,-0.03079977450322665
training_fold_1_r2,0.7358225940678866
validation_fold_1_r2,0.6587770192117823
n_filter,50.0
n_layer,3.0
n_epoch,200.0
training_fold_2_neg_mean_squared_error,-0.02579919472378868
validation_fold_2_neg_mean_squared_error,-0.03461843012410407
training_fold_2_r2,0.709113111828479
validation_fold_2_r2,0.6300839153794742
n_filter,50.0
n_layer,3.0
n_epoch,200.0
training_fold_3_neg_mean_squared_error,-0.024652160435150394
validation_fold_3_neg_mean_squared_error,-0.032302279333628496
training_fold_3_r2,0.7241282078518745
validation_fold_3_r2,0.6447458502503474
n_filter,50.0
n_layer,3.0
n_epoch,200.0
training_fold_4_neg_mean_squared_error,-0.03326746925581059
validation_fold_4_neg_mean_squared_error,-0.04037665262671553
training_fold_4_r2,0.6310568153139348
validation_fold_4_r2,0.5395431943803335
n_filter,50.0
n_layer,3.0
n_epoch,200.0
cross_validation_pearson_corr,0.7941112523810475
test_set_pearson_corr,0.8304835652077647
