task,val
training_fold_0_neg_mean_squared_error,-0.06675810388133704
validation_fold_0_neg_mean_squared_error,-0.09855535238555911
training_fold_0_r2,0.7938219747432921
validation_fold_0_r2,0.6925710727499723
training_fold_1_neg_mean_squared_error,-0.07357843509302428
validation_fold_1_neg_mean_squared_error,-0.10411679234721065
training_fold_1_r2,0.7717913779968262
validation_fold_1_r2,0.6806822827491061
training_fold_2_neg_mean_squared_error,-0.06958939855868897
validation_fold_2_neg_mean_squared_error,-0.09170771526877469
training_fold_2_r2,0.78363670461896
validation_fold_2_r2,0.7214101821989153
training_fold_3_neg_mean_squared_error,-0.0745403464196674
validation_fold_3_neg_mean_squared_error,-0.10337938903439631
training_fold_3_r2,0.7695882631483496
validation_fold_3_r2,0.6786362910492006
training_fold_4_neg_mean_squared_error,-0.06005826744551125
validation_fold_4_neg_mean_squared_error,-0.09804920459528281
training_fold_4_r2,0.8148552460158351
validation_fold_4_r2,0.6918428567690766
training_sequence_length,36.0
cross_validation_pearson_corr,0.8340631135027483
test_set_pearson_corr,0.8682024450974121
