task,val
training_fold_0_neg_mean_squared_error,-0.04905839623063548
validation_fold_0_neg_mean_squared_error,-0.05474958679708208
training_fold_0_r2,0.6980513293436144
validation_fold_0_r2,0.6541220880284382
n_filter,20.0
n_layer,3.0
n_epoch,500.0
training_fold_1_neg_mean_squared_error,-0.04749584198335149
validation_fold_1_neg_mean_squared_error,-0.051811038985599335
training_fold_1_r2,0.7054235663276892
validation_fold_1_r2,0.6825300736350122
n_filter,20.0
n_layer,3.0
n_epoch,500.0
training_fold_2_neg_mean_squared_error,-0.049517287914185665
validation_fold_2_neg_mean_squared_error,-0.05799113345012637
training_fold_2_r2,0.6924847186428986
validation_fold_2_r2,0.6464528203344352
n_filter,20.0
n_layer,3.0
n_epoch,500.0
training_fold_3_neg_mean_squared_error,-0.05001332431842665
validation_fold_3_neg_mean_squared_error,-0.05704197029980068
training_fold_3_r2,0.689403294676616
validation_fold_3_r2,0.652370630675928
n_filter,20.0
n_layer,3.0
n_epoch,500.0
training_fold_4_neg_mean_squared_error,-0.04898656208081319
validation_fold_4_neg_mean_squared_error,-0.05653276018237787
training_fold_4_r2,0.6984004739093467
validation_fold_4_r2,0.6433070223205093
n_filter,20.0
n_layer,3.0
n_epoch,500.0
cross_validation_pearson_corr,0.810391737785821
test_set_pearson_corr,0.8302995267619555
