task,val
training_fold_0_neg_mean_squared_error,-0.11601858445690129
validation_fold_0_neg_mean_squared_error,-0.17269157914933453
training_fold_0_r2,0.8866698901895137
validation_fold_0_r2,0.8251268138697222
training_fold_1_neg_mean_squared_error,-0.08904636894434
validation_fold_1_neg_mean_squared_error,-0.1799545661782788
training_fold_1_r2,0.9121649302898442
validation_fold_1_r2,0.8248291801304388
training_fold_2_neg_mean_squared_error,-0.08663481339904636
validation_fold_2_neg_mean_squared_error,-0.19720834964538958
training_fold_2_r2,0.9141024726420047
validation_fold_2_r2,0.8118451573489741
training_fold_3_neg_mean_squared_error,-0.08350728815460513
validation_fold_3_neg_mean_squared_error,-0.19978177458491755
training_fold_3_r2,0.9175479355469474
validation_fold_3_r2,0.8062674985217941
training_fold_4_neg_mean_squared_error,-0.07296752237876677
validation_fold_4_neg_mean_squared_error,-0.19264583093411553
training_fold_4_r2,0.928713029510406
validation_fold_4_r2,0.805036329577617
training_sequence_length,36.0
cross_validation_pearson_corr,0.9043145653569564
test_set_pearson_corr,0.9298329352519632
