task,val
training_fold_0_neg_mean_squared_error,-0.0806403755848805
validation_fold_0_neg_mean_squared_error,-0.10933137180458669
training_fold_0_r2,0.8897334605569004
validation_fold_0_r2,0.8459213898962172
training_fold_1_neg_mean_squared_error,-0.07916925116511428
validation_fold_1_neg_mean_squared_error,-0.11991013545798634
training_fold_1_r2,0.8907296966600944
validation_fold_1_r2,0.8372365779502109
training_fold_2_neg_mean_squared_error,-0.06627213369418265
validation_fold_2_neg_mean_squared_error,-0.12737161020287935
training_fold_2_r2,0.9087293170347789
validation_fold_2_r2,0.8256221886282709
training_fold_3_neg_mean_squared_error,-0.08081193749493233
validation_fold_3_neg_mean_squared_error,-0.1192654037671695
training_fold_3_r2,0.8885211594620432
validation_fold_3_r2,0.8377841959398442
training_fold_4_neg_mean_squared_error,-0.07635121557203099
validation_fold_4_neg_mean_squared_error,-0.11569656643326502
training_fold_4_r2,0.8951225819538625
validation_fold_4_r2,0.839944368640399
training_sequence_length,36.0
cross_validation_pearson_corr,0.9152680896647052
test_set_pearson_corr,0.9378692781829666
