task,val
training_fold_0_neg_mean_squared_error,-0.0677811145494993
validation_fold_0_neg_mean_squared_error,-0.07893831089965575
training_fold_0_r2,0.4505686579497593
validation_fold_0_r2,0.3277814896830683
training_fold_1_neg_mean_squared_error,-0.06460902493330062
validation_fold_1_neg_mean_squared_error,-0.08205806947834764
training_fold_1_r2,0.4700770141215719
validation_fold_1_r2,0.3339997642697412
training_fold_2_neg_mean_squared_error,-0.06106478843431559
validation_fold_2_neg_mean_squared_error,-0.07811436668217674
training_fold_2_r2,0.4930926421663412
validation_fold_2_r2,0.39448801064421835
training_fold_3_neg_mean_squared_error,-0.05861406551532324
validation_fold_3_neg_mean_squared_error,-0.0779542582602953
training_fold_3_r2,0.5201801361161831
validation_fold_3_r2,0.3624211368940302
training_fold_4_neg_mean_squared_error,-0.06785799526589431
validation_fold_4_neg_mean_squared_error,-0.07737664271187872
training_fold_4_r2,0.44824790494928857
validation_fold_4_r2,0.34951482037564285
training_sequence_length,35.0
cross_validation_pearson_corr,0.6095123416305136
test_set_pearson_corr,0.6508552539057834
