task,val
training_fold_0_neg_mean_squared_error,-0.16147644779254833
validation_fold_0_neg_mean_squared_error,-0.19686168205578095
training_fold_0_r2,0.3738907321459768
validation_fold_0_r2,0.1998847881445306
training_fold_1_neg_mean_squared_error,-0.1602031867270902
validation_fold_1_neg_mean_squared_error,-0.22438524234942656
training_fold_1_r2,0.3730282667597131
validation_fold_1_r2,0.1220390474765537
training_fold_2_neg_mean_squared_error,-0.14281239644264304
validation_fold_2_neg_mean_squared_error,-0.21722198907107168
training_fold_2_r2,0.43583558356059326
validation_fold_2_r2,0.18043945585114374
training_fold_3_neg_mean_squared_error,-0.15350222261501179
validation_fold_3_neg_mean_squared_error,-0.2197513907302552
training_fold_3_r2,0.396404221271634
validation_fold_3_r2,0.1561235693774432
training_fold_4_neg_mean_squared_error,-0.15462600023886486
validation_fold_4_neg_mean_squared_error,-0.20004717048443188
training_fold_4_r2,0.39782840005788545
validation_fold_4_r2,0.20150959213503372
training_sequence_length,35.0
cross_validation_pearson_corr,0.44909699213623877
test_set_pearson_corr,0.4937569470100023
