task,val
training_fold_0_neg_mean_squared_error,-0.07586756059587073
validation_fold_0_neg_mean_squared_error,-0.11592570839672744
training_fold_0_r2,0.8961670640812933
validation_fold_0_r2,0.8379472967496765
training_fold_1_neg_mean_squared_error,-0.08640024453205337
validation_fold_1_neg_mean_squared_error,-0.11448189669568998
training_fold_1_r2,0.8809540577490025
validation_fold_1_r2,0.8442325690614858
training_fold_2_neg_mean_squared_error,-0.10461715941717867
validation_fold_2_neg_mean_squared_error,-0.13995447218256923
training_fold_2_r2,0.8559668444339373
validation_fold_2_r2,0.8089841097285639
training_fold_3_neg_mean_squared_error,-0.0849592734361272
validation_fold_3_neg_mean_squared_error,-0.11412071985447844
training_fold_3_r2,0.8830972800627154
validation_fold_3_r2,0.843885135555397
training_fold_4_neg_mean_squared_error,-0.07993532830186086
validation_fold_4_neg_mean_squared_error,-0.11204261530747125
training_fold_4_r2,0.8902761868208936
validation_fold_4_r2,0.8452439081102162
training_sequence_length,36.0
cross_validation_pearson_corr,0.9148221119397534
test_set_pearson_corr,0.9321934709140063
