task,val
training_fold_0_neg_mean_squared_error,-0.08026669675460955
validation_fold_0_neg_mean_squared_error,-0.09977915984016937
training_fold_0_r2,0.574790914930414
validation_fold_0_r2,0.4734488463902973
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_1_neg_mean_squared_error,-0.08726553702794358
validation_fold_1_neg_mean_squared_error,-0.10586327304985284
training_fold_1_r2,0.5380212240756903
validation_fold_1_r2,0.43988923278058467
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_2_neg_mean_squared_error,-0.08623842792945816
validation_fold_2_neg_mean_squared_error,-0.10078783854660371
training_fold_2_r2,0.5390104415520204
validation_fold_2_r2,0.4865287811382766
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_3_neg_mean_squared_error,-0.09045483817411451
validation_fold_3_neg_mean_squared_error,-0.1066716078724118
training_fold_3_r2,0.5226190581475512
validation_fold_3_r2,0.42851184851610225
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_4_neg_mean_squared_error,-0.0850857143930131
validation_fold_4_neg_mean_squared_error,-0.09155476774252334
training_fold_4_r2,0.5530388569332513
validation_fold_4_r2,0.5000394418501211
n_filter,20.0
n_layer,3.0
n_epoch,300.0
cross_validation_pearson_corr,0.6862933854515259
test_set_pearson_corr,0.7357501114923753
