task,val
training_fold_0_neg_mean_squared_error,-0.30219707177666794
validation_fold_0_neg_mean_squared_error,-0.35063682291323317
training_fold_0_r2,0.6142953783560579
validation_fold_0_r2,0.5396732758512273
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_1_neg_mean_squared_error,-0.3005843545027596
validation_fold_1_neg_mean_squared_error,-0.3446066609860702
training_fold_1_r2,0.6135015990596373
validation_fold_1_r2,0.560871523724723
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_2_neg_mean_squared_error,-0.2800111441232614
validation_fold_2_neg_mean_squared_error,-0.32913320584241273
training_fold_2_r2,0.64003564366696
validation_fold_2_r2,0.5801687074376534
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_3_neg_mean_squared_error,-0.29447147985354427
validation_fold_3_neg_mean_squared_error,-0.3426986223870038
training_fold_3_r2,0.6198258995269192
validation_fold_3_r2,0.5702334171433012
n_filter,20.0
n_layer,3.0
n_epoch,300.0
training_fold_4_neg_mean_squared_error,-0.2925809630237542
validation_fold_4_neg_mean_squared_error,-0.3210388427411982
training_fold_4_r2,0.6258627378581276
validation_fold_4_r2,0.5817711411628115
n_filter,20.0
n_layer,3.0
n_epoch,300.0
cross_validation_pearson_corr,0.7536858646162291
test_set_pearson_corr,0.789272294220617
