task,val
training_fold_0_neg_mean_squared_error,-0.029484395988621324
validation_fold_0_neg_mean_squared_error,-0.03624636237297596
training_fold_0_r2,0.6740842800070636
validation_fold_0_r2,0.5749378838160039
training_fold_1_neg_mean_squared_error,-0.02687052895607029
validation_fold_1_neg_mean_squared_error,-0.037346019132504515
training_fold_1_r2,0.6984430914441222
validation_fold_1_r2,0.588285458909859
training_fold_2_neg_mean_squared_error,-0.026375797460986488
validation_fold_2_neg_mean_squared_error,-0.03465173513373571
training_fold_2_r2,0.7014722398549373
validation_fold_2_r2,0.6301917330763234
training_fold_3_neg_mean_squared_error,-0.03049168494122788
validation_fold_3_neg_mean_squared_error,-0.038298670117801845
training_fold_3_r2,0.6585095885060641
validation_fold_3_r2,0.5743570402042362
training_fold_4_neg_mean_squared_error,-0.026880011827007454
validation_fold_4_neg_mean_squared_error,-0.03287096387265349
training_fold_4_r2,0.7010721718199246
validation_fold_4_r2,0.6241089728768436
training_sequence_length,35.0
cross_validation_pearson_corr,0.7831435776864909
test_set_pearson_corr,0.8204229005689322
