task,val
training_fold_0_neg_mean_squared_error,-0.06383107535262941
validation_fold_0_neg_mean_squared_error,-0.10600524674835778
training_fold_0_r2,0.855494054698889
validation_fold_0_r2,0.7569838391981291
training_fold_1_neg_mean_squared_error,-0.07732082028960022
validation_fold_1_neg_mean_squared_error,-0.11827362253278018
training_fold_1_r2,0.8241984114793117
validation_fold_1_r2,0.7335152858917973
training_fold_2_neg_mean_squared_error,-0.08658162032537714
validation_fold_2_neg_mean_squared_error,-0.11124670163476366
training_fold_2_r2,0.8019049898062958
validation_fold_2_r2,0.7553867262684626
training_fold_3_neg_mean_squared_error,-0.07414099704041108
validation_fold_3_neg_mean_squared_error,-0.1027558912194634
training_fold_3_r2,0.8317152912932917
validation_fold_3_r2,0.7669002297441624
training_fold_4_neg_mean_squared_error,-0.08062722886161007
validation_fold_4_neg_mean_squared_error,-0.10688862567121762
training_fold_4_r2,0.8183752683837598
validation_fold_4_r2,0.7499086852006726
training_sequence_length,36.0
cross_validation_pearson_corr,0.8684113552489463
test_set_pearson_corr,0.8913389928058483
