task,val
training_fold_0_neg_mean_squared_error,-0.033948906016186484
validation_fold_0_neg_mean_squared_error,-0.0425509946284784
training_fold_0_r2,0.6828124191086602
validation_fold_0_r2,0.5641721671932471
training_fold_1_neg_mean_squared_error,-0.022750842619099935
validation_fold_1_neg_mean_squared_error,-0.04421656588876685
training_fold_1_r2,0.7831834123002535
validation_fold_1_r2,0.5830269894030994
training_fold_2_neg_mean_squared_error,-0.029144313513685297
validation_fold_2_neg_mean_squared_error,-0.04312479708051266
training_fold_2_r2,0.7143295820317663
validation_fold_2_r2,0.6333544333727872
training_fold_3_neg_mean_squared_error,-0.023892680450826247
validation_fold_3_neg_mean_squared_error,-0.039907490822413794
training_fold_3_r2,0.7745946221034545
validation_fold_3_r2,0.6078789526732997
training_fold_4_neg_mean_squared_error,-0.030827131646245988
validation_fold_4_neg_mean_squared_error,-0.0428293056489667
training_fold_4_r2,0.7085812338105294
validation_fold_4_r2,0.5826885696115354
training_sequence_length,35.0
cross_validation_pearson_corr,0.7779948650017559
test_set_pearson_corr,0.8205388284151308
