task,val
training_fold_0_neg_mean_squared_error,-0.088813114254746
validation_fold_0_neg_mean_squared_error,-0.12480502365604842
training_fold_0_r2,0.6648192887148299
validation_fold_0_r2,0.5010188368865921
training_fold_1_neg_mean_squared_error,-0.08964234309655263
validation_fold_1_neg_mean_squared_error,-0.12868169123643267
training_fold_1_r2,0.6568054289564986
validation_fold_1_r2,0.5147560323590052
training_fold_2_neg_mean_squared_error,-0.06305742157857298
validation_fold_2_neg_mean_squared_error,-0.13763897626606952
training_fold_2_r2,0.756054228927639
validation_fold_2_r2,0.5012292385272934
training_fold_3_neg_mean_squared_error,-0.09196999319838584
validation_fold_3_neg_mean_squared_error,-0.12281059528753956
training_fold_3_r2,0.6482803454142474
validation_fold_3_r2,0.5349156448058694
training_fold_4_neg_mean_squared_error,-0.085162053822824
validation_fold_4_neg_mean_squared_error,-0.12148383345273188
training_fold_4_r2,0.677240666483638
validation_fold_4_r2,0.5227885400923533
training_sequence_length,35.0
cross_validation_pearson_corr,0.7234536091900039
test_set_pearson_corr,0.7717770696507772
