task,val
training_fold_0_neg_mean_squared_error,-0.07881655683868871
validation_fold_0_neg_mean_squared_error,-0.10369003092621078
training_fold_0_r2,0.7212801645054079
validation_fold_0_r2,0.6260425521112005
training_fold_1_neg_mean_squared_error,-0.08032722467575472
validation_fold_1_neg_mean_squared_error,-0.1184605072377486
training_fold_1_r2,0.7137913787686382
validation_fold_1_r2,0.5854452577685135
training_fold_2_neg_mean_squared_error,-0.06785132279765121
validation_fold_2_neg_mean_squared_error,-0.11041339289248268
training_fold_2_r2,0.7572807536437712
validation_fold_2_r2,0.6195284733657278
training_fold_3_neg_mean_squared_error,-0.08511607211459403
validation_fold_3_neg_mean_squared_error,-0.11449167976885408
training_fold_3_r2,0.6983029047430184
validation_fold_3_r2,0.5909498718549748
training_fold_4_neg_mean_squared_error,-0.07074234428060432
validation_fold_4_neg_mean_squared_error,-0.10494224150716965
training_fold_4_r2,0.7502802664045602
validation_fold_4_r2,0.6187271539391334
training_sequence_length,40.0
cross_validation_pearson_corr,0.7851429469712623
test_set_pearson_corr,0.8204266070993008
